component_source_seq_id,source_seq_id,record_id,problem_group_id,split,component_splits,exclude_evaluation_group
72803486139,30291757633,6b18bdb9a1a7a972dfc571e3887f62374a878c748a7cf0228ed5c6d502b183ff,ec7b2686ad3f05733005107a2c2a1d43e182c70b962adacf1e4ef922f7e8445c,train,external_test;train;validation,False
72803486139,33838202002,963e8ba7c8ed66053a294559f70dca1069d48d411701b5692fc672b8eedbe6b0,ec7b2686ad3f05733005107a2c2a1d43e182c70b962adacf1e4ef922f7e8445c,train,external_test;train;validation,False
72803486139,41839036566,2481fdfe8a2315e3b676eb08bbf6a6bce21139ce8345e3900d55fc27951ca7f0,ef50adc18a00cbc4b41338b471398d4eecda571204775d21fa6ac90a863f3a78,train,external_test;train;validation,False
72803486139,25463471430,943b5e8c015412a2596052c67822fdcc8f5f7a6898a2b9a2f9cf73233242f434,ef50adc18a00cbc4b41338b471398d4eecda571204775d21fa6ac90a863f3a78,train,external_test;train;validation,False
72803486139,5361577078,d0b52aa2f3355be2acb50022f492948dfc9edb1ad35034edf65ee67e2f4a051e,ef50adc18a00cbc4b41338b471398d4eecda571204775d21fa6ac90a863f3a78,train,external_test;train;validation,False
72803486139,34093788665,6e170c2c93841125c0ed9ea0765e4f6da875d6f39bada8b9474ec86b77f8a8a4,2c92600f9634def6a57809658f7ed73da40ce62afb7b8117e0a29ce5243497ff,validation,external_test;train;validation,True
72803486139,3479960222,1b48a53cd0c7885253b4fe47faa0529ff9c7278d1e7a981012a5ae67c876fa7d,d71dcca48f91d98e792f704b09280e01e19e4194d55c4f1a8d7b7b4551e02788,validation,external_test;train;validation,True
72803486139,14347124086,43b97417542271505db28db50842f5463b36d14ae8bf7bfa3edd52609dc45c68,d71dcca48f91d98e792f704b09280e01e19e4194d55c4f1a8d7b7b4551e02788,validation,external_test;train;validation,True
72803486139,73524744482,e16bc56c208aa36a5e554fbae9f9e66dcec57293b82c30b258429136b64bd27e,d71dcca48f91d98e792f704b09280e01e19e4194d55c4f1a8d7b7b4551e02788,validation,external_test;train;validation,True
7088274938,7088274938,a1459242d5d52efc4d82b3046f0ad0c53041058109d2a8b042ee557298027f4d,00294932f84457d0cb05779bcbcd01dca941f18bf625679fbd9f8cdebe423bda,external_test,external_test;train;validation,True
7088274938,15907897158,ae765f1f9b3546c465a872346bb4708ec0e2dbf8596ad414c67068bb42cbdf18,00294932f84457d0cb05779bcbcd01dca941f18bf625679fbd9f8cdebe423bda,external_test,external_test;train;validation,True
7088274938,10893435239,a7df6911868e3662a13fa4b88e7c31827a0488c65953668f5ab68fd15254f7ac,442f7cffcc741d583a351f191e9909e2b3e43eb291eafe7673e8a69991ada4ee,external_test,external_test;train;validation,True
7088274938,18235638098,8c3d9d6c7f835966dcd9945b4f10e02b2a87b92033e66041420ee15d0dba38c1,835f6b51b9176cf01bf179880c1da30405a7fa41f5aa2d1d7c67b7c9ffe136c8,external_test,external_test;train;validation,True
7088274938,26067496258,798f94af4cbedbda79e7b98ba2d01284fb81c5bbc261f736ec2265d14bb37b5a,946695cd7b43394b8d0ee8aac4817edd396d67ab4b715b33ca93a4c880d64ccb,external_test,external_test;train;validation,True
7088274938,73442631973,2f2e35c00c81d29ab18a478a183ffe0d2525b099c785c01687a0a0e427ca7cd6,b8f28f589215c90e8f942790c80fe536244f30c90d83c381e3e53a53786ade79,external_test,external_test;train;validation,True
7088274938,18888963417,a6bc3a13c841c1005b1a1396a3c40f5616c64d05c7838c66136df72b0d93d357,e17b055c01518d59119391241f1cf3855c4267812fb4957009e8c6c876b3a1ff,external_test,external_test;train;validation,True
7088274938,22401440653,3b2f54a032892c431eac0165c4c9350462570433af0e1345fb500cde08a93187,01b2ad35e36835cde72d7bf5a0fa97cbca882a1cb815884a6b3a61fc3d5c3aa2,train,external_test;train;validation,False
7088274938,74455255313,e4b6cdb79f5c63b29a249b55b33aaadb2a71e2232039ce5b00acd93f50064c16,0d23fc99e8323c1ab47b7b7eef8623f54942949f3d80e28558e6e022c6fa8e39,train,external_test;train;validation,False
7088274938,30564409311,b51bbb73b741da7beecc107ed7481ce5f09fd99a18d1d0b87c129ed593175381,12051d6d0ab451569e8b6a3b872d0453c49d30218e8652228e39d5fcb362b8b9,train,external_test;train;validation,False
7088274938,72215925754,f960ad6629e0db0f5c422aec970ff6ae5b9bfaec5d626d12153908a0298bef31,12051d6d0ab451569e8b6a3b872d0453c49d30218e8652228e39d5fcb362b8b9,train,external_test;train;validation,False
7088274938,5986171243,fbd8f05fa4f01054c91ade888c197a6267d61ee556820c609063e02e289e3578,188e2c47caa44306493db2270f76625635ba5fc4c5a48657b2f832d87e803a5a,train,external_test;train;validation,False
7088274938,73652465789,b529a1e660aca641488f3c00d6e499a18a33c58b315906afefd233e97d4ab4a3,1aeed630caf0234ab78bad9309227692a02c112a4b57f027c594c140dcce022f,train,external_test;train;validation,False
7088274938,28358989244,0e5bb6000f93e71f6ccd14c44b68d2e626e271b86116c0270a877450ac7db4ca,1c6aa8edfac6d6a278037b462766616ab9550446757cc3a71fdce034d83a035a,train,external_test;train;validation,False
7088274938,72119789565,6e528375b6cd58165406282f825a5f006628fcbdd0e9553164195862285de4b6,1c6aa8edfac6d6a278037b462766616ab9550446757cc3a71fdce034d83a035a,train,external_test;train;validation,False
7088274938,74181009380,13a803ed6fac2aa7b8d148b1405229d87e44e33b0b8962448b76fc85a9d4d658,214fc67a770d39711e4ccc14dc06f06b78817e46ab310d858e33afb703d8fe9e,train,external_test;train;validation,False
7088274938,1037190526,106bcfa9c36137b3acbe66c94ca77c386f4d5ba691cec4d310f8cda8d3f45f41,2426f627a5b4abc2aa9c684ca2bf1e4e9c5ae98a203379031c80e5d6692fad9d,train,external_test;train;validation,False
7088274938,9466459968,d2b63bd2ebd90a89a5fecfd6676432060a5011c8abc45542cc03f8d09273da90,2426f627a5b4abc2aa9c684ca2bf1e4e9c5ae98a203379031c80e5d6692fad9d,train,external_test;train;validation,False
7088274938,12932858286,f0d8930c90ea38a6f670bacae07abe7f99ab5bdbfdfd0f7fa02622277c0a3560,2a577a426d4e9b68ba3e9cf6ea0f09366ae919315850c29ca8362131653c48a8,train,external_test;train;validation,False
7088274938,43439892891,57072cc996cc4895031de9acf94c58da6e7bfb38e83703a49d17469abece5ae9,2afe1168ed4425eab19743f5ff02ff286a191f3c8d2ef6186a2d68345c64a1f9,train,external_test;train;validation,False
7088274938,34885360449,bc551718590dcd55ebce59d548acf1587103d91112844c37aa15fbaddde89061,2afe1168ed4425eab19743f5ff02ff286a191f3c8d2ef6186a2d68345c64a1f9,train,external_test;train;validation,False
7088274938,21892535713,d973c630b0a37f174fee0177e1171c88f08d17cbf5e9a28477dc0233b1c6d86a,2deb47c1c2e462e193d103f2ab7a48a2f9616016d6a09277d96a1bb4d2c05942,train,external_test;train;validation,False
7088274938,27804152345,25ddd093e0f5b75b42b6932c1d6290ac62f0d3fe9af3ec86e2c817a5b9a5f3bb,4cdda8e3f0452d0e50ee7f15215cd5c06335df9804f29a4577582ddd86769dc9,train,external_test;train;validation,False
7088274938,20137218242,4b7ec62db9ebf2b2db74b0105ea620d2be27413d7150a62a29610a78538d28ef,505e166df694b510b424af992c25818078f9929899c22e802c0057fb4e6097f1,train,external_test;train;validation,False
7088274938,22658987325,cf018e49b227a016bdeae0f7b282c9c0071dc81ad15522ee083c3a9ca1e7c340,5a8945c282f8ad1d0251b3dd789807824eab04a0393e5c16fe3289dc7ca68c0b,train,external_test;train;validation,False
7088274938,28032855607,d9d1eac8de40ce8523db6a0b3a6d3a6c92ea449ed08e0c13e2891c3f559d1067,7f1be562189ef026ce0c3eb4ce06d78dafa5a00b099bbed4b4d67bbf02d2cad2,train,external_test;train;validation,False
7088274938,33086388384,f96594bb5b966b9654a095c55d8f6261d461e6068cd13b8a834f06ff5d5e8e48,8855c79312d75a300cbdfc5b25c174858caa40b48c9a8dad4ad7a532a94cfca3,train,external_test;train;validation,False
7088274938,24657008435,20847d1a44f94aafc47eca10d64b34eaf5c267f95eb63aafdc8b6eadd3c8f4b5,935a6e346d47e99f922894c3a4f34b7646eea989a628832a9273f2f72b60af9e,train,external_test;train;validation,False
7088274938,74180696740,02cd1fe0c87d15f0e680e72a048b7b159b0656dee5e1997be3b3ed1ade550574,9d37809b89d4862dbc92d0e2aeabc9dcb768735c1b29d41cd5cbb2beb71f8981,train,external_test;train;validation,False
7088274938,72835612026,93e44a10d970c97e8c07f095e8b49f3db21fb16b2e1ae2ffa6173c1fc0df8b34,9d37809b89d4862dbc92d0e2aeabc9dcb768735c1b29d41cd5cbb2beb71f8981,train,external_test;train;validation,False
7088274938,42083157932,aa9f40bf450130dc8fe977e6ba1624709b366a9539d3288272806922cb03841e,9d37809b89d4862dbc92d0e2aeabc9dcb768735c1b29d41cd5cbb2beb71f8981,train,external_test;train;validation,False
7088274938,30950445810,b1d351210d41678cb2a6d9a7f9aa61033834433075f16a3341fe152fe78b6c36,ae2c8927340ef76e3895c8aa9b0b40ccac8bf6ab7d26a151bd7e4105c41aa288,train,external_test;train;validation,False
7088274938,32334354157,a25ce77aafc71acb80a26d4c1b3dbd396cfa6da3aa0f354fa2ca676ffc021866,b0bbb982ffd64b4534e3cc9fe8e0d600b4ef98fb463d91b077f2c94ae0147436,train,external_test;train;validation,False
7088274938,24120340843,155c9c720ee7a84658361faa564763a7aa5175d92e2eff2fffb1271b7fa45463,c17df8bcb031d4ddf0019e53e322324af612142b8d966dd78fb294e23afb2569,train,external_test;train;validation,False
7088274938,650997489,b44f40f9ecf12ae28cbbbeefbeb169174f69330a03cc1cc3d27a3e3e8e6447e0,c17df8bcb031d4ddf0019e53e322324af612142b8d966dd78fb294e23afb2569,train,external_test;train;validation,False
7088274938,20274183141,ad15b7da272f96b057f7d511fee63efa5c5ab3035a9a6841457eed50e2ae9cd3,c63a1c76001590c4b4ede83ea35d2c5d1d8aa7ec31528a77fdab8427b9104740,train,external_test;train;validation,False
7088274938,43543810056,21cf5f75e452bad06b8d40bc30a4fd3b491c6e8ddc786d8611739ccb2a90f2f8,d610bbdbed2b1a59c844930df256cd0a8d5868240c8da9dccfa5c54e05faec35,train,external_test;train;validation,False
7088274938,37281453638,a0b4aee47c3ac7a75f8fe2a2da1cdca2c00d27279a59138a3b74f766876b0d9e,dc4816dc966ff2429c921376e806f57f34167fc5e16ee75247df9630113502fe,train,external_test;train;validation,False
7088274938,5361762688,dac15a1dd6d02a3d36f33309eb7ca6a69e6c946c1c4fd22b2517d6824c3c94cc,e1e1205b7c8d9ab4fe3dcb57d8db2650d61b10d73150be1dadb62d983f3ba999,train,external_test;train;validation,False
7088274938,43002881475,00ca2a929c035b6cb6e8535bd393437866ce5029da83f62f47b003337ac7c70b,e723f2630f644d1e11246f9230c5bc85f190f6af7962034c3d7c4a6ce8b469b9,train,external_test;train;validation,False
7088274938,4291612675,acdadfb59b6b94b0d63cc0c288488507a91b034ea330ce39ff14d4aa50fd4a39,e7f7d536416ac4b53b508fda206594fe6e0d5427e26b30d99f0771b3302592d8,train,external_test;train;validation,False
7088274938,25686808907,f01953d29e7873bd5190aad81f0f64edfb18a978e0fe4438ded468d46cb3538b,e7f7d536416ac4b53b508fda206594fe6e0d5427e26b30d99f0771b3302592d8,train,external_test;train;validation,False
7088274938,28665360892,1dc9a5bfffce311ec890ab4415740b78052b5a065a00d9f669ea78dcab9e83a3,f37c79a36cdeaac8070b581678ded3abe4d4c557af2f8ebc93ee751b8d6288ba,train,external_test;train;validation,False
7088274938,72556111683,693abdf1807f1208ce980ec43ee421fb4b8c36eedae2faf5a5aeda4338735d04,f631442025ffbf5dae56af59e1c512a0402063004b946dc9209386c60554281b,train,external_test;train;validation,False
7088274938,70181532727,028b8c66cfe554bcc1461d3c69b3b56836ca1030f6b018195e41053475f5ce5b,f6f34036820076a12781341674c1124bf20750717641f42dc6de2732f11dfb5a,train,external_test;train;validation,False
7088274938,38117304785,84229b2223b52dad50e389b3fb878de094ba0b992d4a39e7d9693b3791f8dc1d,f86645643cc1731139688efacefa0819b351e2361f7c3b50814af7d20be17438,train,external_test;train;validation,False
7088274938,3708649591,5c5d42270755593630b6fffa72bd59dfa6096bce66ce31436f4ef7367ef9b7f9,f9467238b6949168d5b708d817f531cd5b466dbc12a629b2634e6f8869c839e7,train,external_test;train;validation,False
7088274938,70862308455,663967107398befd260d6893d1c35281766a82f2daed538feb4ea2e6511b641d,f9467238b6949168d5b708d817f531cd5b466dbc12a629b2634e6f8869c839e7,train,external_test;train;validation,False
7088274938,188757154,731d8cf2145983347a03943a88449897f64aec7d9a05c2c390812cc3150ff10d,f9467238b6949168d5b708d817f531cd5b466dbc12a629b2634e6f8869c839e7,train,external_test;train;validation,False
7088274938,20230792462,d4a72efcbafff59d4976a7fcbf2a3a1c8c537232d6d0d15e4cb85f17a0be8644,f9467238b6949168d5b708d817f531cd5b466dbc12a629b2634e6f8869c839e7,train,external_test;train;validation,False
7088274938,11956524314,6e2a74fdd566e4336370b1241339b907c47fc7ec226c331ba242e8bf7bd32c6e,1fe61d38d14485fab3f7d436cdb1916d5d566c54233914ee14a524a1b5071ca4,validation,external_test;train;validation,True
7088274938,39904235343,73c3a0df2c1dc468079eaeb251483ef3c18cf57d31a059ec92d9f9fc172ed4c9,7b266807ee9605f783f8edfdef5daf0f5d94e79ae4a5d208a65da73f4a506c2b,validation,external_test;train;validation,True
7088274938,23816706365,d28f7eb71b0f7425335e82eca558ec92664a45b9a1c91a146257edb62f1bbbb1,7b7b5eb338120cf1511f83483bd74fc077cd6b588e85bcb563141563dae2a568,validation,external_test;train;validation,True
7088274938,20641438630,29da970e0e2e9a19ec72c7e5e7a1b1dd88ae74255e3a4e6a31836028acedecdb,808d210813def25ff1f41c991127a05d5a8feffbe748288d6fe51c20e158d3b9,validation,external_test;train;validation,True
7088274938,14705627783,9637e50ade3f5fb04db6f4a249c85075579a258170efcbeeddfbba2f355685ce,ebb30a7ff62ac458c0c9cbda4ac5bb6863c4b613ed77860bbfbd2e4cd0d3632c,validation,external_test;train;validation,True
36728760200,36728760200,deaeb59d77ab3d57a3bcc1c84a03777ba0172a0ef6707cb70489a58b81eaad23,0048907b917434b55b75eac313768cbd97135a962ea934e35f6532201ccd6b14,external_test,external_test;train,True
36728760200,18913428473,e8f529b911c99385faf789303efdd5bfce236db192ee2ce0b0543767cb12ed42,c0acb01ca2c7861a38ce068f99eca0672b3c5504cc0ff4bf7af2cd0594ea5cb3,train,external_test;train,False
40100717892,40100717892,f606c6492c777aacbed5c27c2f73c16055b43a5b6f4f48e54306ab8304000546,0048d0704a282354e0c0ec6ae0facd0a6c34b1860c0ec4948e32a46d09a757e4,external_test,external_test;train;validation,True
40100717892,15181610327,bcba40e7175f075639c0c316a53df33318db76d155025304bf62363e87b4a680,0fd227aae9d7860fcbbd65c9db0aa47c52e02898dc16188ec1ae8dab42a5c60b,external_test,external_test;train;validation,True
40100717892,16263481104,8eb8a215a58ddaba3609278e6837e75ff06ac61b6dc91ea4a2a48bdbd6ee3a16,15838914b22959626d25ea6d52d073f4c2369a96bade5557a80bfcd152a5cc7e,external_test,external_test;train;validation,True
40100717892,6907832456,10386e942bb62bc72144c67a8527b139f6edf5a26aa31f3e10a1eeee7f1589c9,3719b10b1093020e2f1428a6f22cac4e7302d96dbb7cfcf3d7d4ad7dfff1364a,external_test,external_test;train;validation,True
40100717892,39952671900,22df36556450015a863647be3aef9acac6533c0cc6094551872263bb6e9539b1,3981eca0e9c7fb2f8645d4b1dab64990b90bf0194e4f164d7afd157f92bd5d50,external_test,external_test;train;validation,True
40100717892,43207675221,2bb5c66e689151cb2133cdafabc773f9c2c84c05c415f3bb46cc2324db17dab2,3e25b227f2df6ef0e87216ef13a6e75fc46ccb3873ad055c679f3256bc6b872a,external_test,external_test;train;validation,True
40100717892,36807145467,4d5dfb77b97637bebaded4ddb6aac45e95f3721af3c7f33dcedb4672353f0e26,3e25b227f2df6ef0e87216ef13a6e75fc46ccb3873ad055c679f3256bc6b872a,external_test,external_test;train;validation,True
40100717892,30482090047,90788407759d0aa8c058fa8afa2e6855cc27a21b036edacf23d5240d385efbe3,3e25b227f2df6ef0e87216ef13a6e75fc46ccb3873ad055c679f3256bc6b872a,external_test,external_test;train;validation,True
40100717892,22525391007,270d546332d0a06dfcaee1b4dee870b8dc423a500d51dbfadb71bf6704dc7cf1,486a62c9e2b060456c2e4437cc1308d138585b3c9c96a08275bf7a231d0d981c,external_test,external_test;train;validation,True
40100717892,33703038891,0d84f0ca4629303c07eb1d051396396ccc89ecb805177d1c357715153df77f06,4d69824dbf962020e4561ae25d11e886618bac990d7151af8457085a45bafe82,external_test,external_test;train;validation,True
40100717892,13557976619,2d2c45c374c98420bf51dcc7b52687aeb92fe016f377c878b09732fb3677a288,4d69824dbf962020e4561ae25d11e886618bac990d7151af8457085a45bafe82,external_test,external_test;train;validation,True
40100717892,71889655651,454939aa86ef6ba1b2da8ce0955c84b82c659ce5d7bf2bed91bc8709bd4a3e97,4d69824dbf962020e4561ae25d11e886618bac990d7151af8457085a45bafe82,external_test,external_test;train;validation,True
40100717892,37686040758,4ab69cda7144781452b73ef8fa1564c51cffdcd102ffc37e3f4449a8b5f2a7d5,4d69824dbf962020e4561ae25d11e886618bac990d7151af8457085a45bafe82,external_test,external_test;train;validation,True
40100717892,5263779190,e5067d80a7dda322e0e8ff02ae3a7578dc9e07267736a65f24914a3c7194594b,4d69824dbf962020e4561ae25d11e886618bac990d7151af8457085a45bafe82,external_test,external_test;train;validation,True
40100717892,32685784751,e68feaa5955bd53b9b606b8e08b5cc33464600632b9209766156d4a695c8237e,5c7e63060532b07cad3eefcea96ea13e06fb18eb754707600603edd30df63c6b,external_test,external_test;train;validation,True
40100717892,35415295244,9d732fbda2ce9157993038eb7ef469d9ebb3105bd94a932b61ecf5f795fdbbc1,5e7cc016f779a41cd1b2c10a99cba86d66d9830cfd11e40bb071324d5de7cb19,external_test,external_test;train;validation,True
40100717892,25906057442,a6611cc77c2612c2261d0ccea262fb085bed8f99ffb988ce62689dd6fc346422,83cc3be6afa44ebd2b6b538a96894df4389bad9824ea052d4c8bea388f535270,external_test,external_test;train;validation,True
40100717892,22356527170,496ebf5b949c207a512b41a912e12b809c44600d20bc6403fc9bf888d7001d0d,a7ed567799f7d236a7ab3ae89e8924bfd9cb8204cb4f7e7d180ccfc13188416b,external_test,external_test;train;validation,True
40100717892,5931449210,0e742c8cd81fd6d6886c4577bc5f742968f369e2e8fbb41cd8c1d3af63d02318,a9f5bc358d85f715d658d1ae310b38ad688661889f3b3df56a8cd083a81c4e33,external_test,external_test;train;validation,True
40100717892,12550637660,17600705624051b8f1e6be93fc9c2639ce93ae7ce3254334676d19406388a998,b1748ecc0168111d459be0a25c1dfc5eebf04988c0582094b60638b44edf2934,external_test,external_test;train;validation,True
40100717892,38343564208,3749b8290f201ab98f5b84756c4d1c618aaf55f4b09a63a4797a6fb34b6950ed,b42744fa9a6c6f9545917bd28866a101c8c7e2526fd83f6438028e8727498f66,external_test,external_test;train;validation,True
40100717892,24354402385,b0ef548b2b52d393d61db43e9845f234483c24e8024a13817069084e83aa9e4d,c5d1206c86d0ad85c510a3a44760a533c44e06d0806ea522fe75600782a8094d,external_test,external_test;train;validation,True
40100717892,2871533175,c59d27aab93e9bf48a370f1289d1923d6ff44613841b3713fe5e3e5ef214dd35,d672f62f1423ea8d71e1551ec8e13d9d3a6d993f6ba00c0a6259f549c3dfc662,external_test,external_test;train;validation,True
40100717892,21523058651,cffbe32d6a917d68c8839da3893f7613c99088a635dcae8994654d951c71c81f,e191a3a7a96adfb536b097d26ee8e4f2a5ec0948502d7a11575110ab6fe1cdb9,external_test,external_test;train;validation,True
40100717892,39691728597,041622b844e774c2648c93a530108272d01856b7160ac2e0618e8bbc22fcf5fb,ec179030af99968103aeb433baf23e31403cb76aa67d494501055c76cd57cb60,external_test,external_test;train;validation,True
40100717892,12369052181,5d8e0a32e4f3007d7d3d8af1a13abb94e5aafded31830a90e46d56b09a4191c2,f17b94b1e02ee8f7232e454bb6dcff4902094b70365cde75dc75b72df35e3145,external_test,external_test;train;validation,True
40100717892,3185023238,92189ffaff58588c3d87a4a7d0b9b72ef8cb53cd93e28742d90f248488200a13,f49fe1a5f953d019dd5b15d7e2dadcc73cd5c0dd9ba7ad49b6980d8ce8edbfcb,external_test,external_test;train;validation,True
40100717892,35456059074,3dc7a321281b5e28c7e126d57e3493d4cd31f7c7388f6ea43cc608e9d202e21c,f7dfb8c2e9284ae8261d90afb1417fd32aea8fb083d2c4e982c87dcbd62113b5,external_test,external_test;train;validation,True
40100717892,29713270468,70901cd9d64ead1518c059f6bd929ea4dd680226d1ecfd1e57f955407d811b95,0169f6fcfe911b616415fb5bd042e9a0bc8b83687061c2ce6295b5e82271391b,train,external_test;train;validation,False
40100717892,38781122438,97e72819abb2ef356a6d1edeb9638cdcdd8b84cc24619cc48ffec4a224ab8561,01cae40224f9200f4df5cf1897d444c055d1f386533639f95a2dccb88594b5ca,train,external_test;train;validation,False
40100717892,19103894772,d646edc90c260d21740d0c302f23559d62c9567ebc069890d610cd82a90e25af,0299fb93168580410e7fd9b34144c3f1c15076903a030425d1b2d8c48340f0fe,train,external_test;train;validation,False
40100717892,20482127549,b427f36238aadb31701d3ba55ce9f8c5735432c4f1187266c7a921f789b5992d,04b043613f0e72ec7403c344026bede3efafa16e7fca0e6ff84f162c21c03df8,train,external_test;train;validation,False
40100717892,72593905998,47d2a1690db95f0df86128ae4a099edfa30f7c146b12ec584f058489ebc80cfa,08e757cb69127905d8982ee86242eb4487e100cb6b076f9e5a6517770d5ee2b8,train,external_test;train;validation,False
40100717892,4022267009,b58c8cd6f663abbbc958d63bc91155b8969e63b1ec3975b4a34a0f0eefc95207,0bf290cdb56d661873c2aaf5b77fc21e611fcd2bb3ee4d4090e900d69d9344b1,train,external_test;train;validation,False
40100717892,43738288908,ab526f056161e1d60e09281953861449ad124974612d52e56fac5a022ef0ceb9,0c34266c95119a9481f6d0701c465c7dfdbabc6215188523fc68862529f36f27,train,external_test;train;validation,False
40100717892,2128833984,95f1ee38dc7b6f9f6b7dd701c534a7544ddfe01b7b53569e79b13c087f156c1e,0d8a5d838048987410e7946e285545a28a24832c3e974e7e9172e04cce5d51d1,train,external_test;train;validation,False
40100717892,39134167590,d984cac34b2c43b183d86a091623b3376a469a2058d33b2ba5735f51735ca94f,0e856aa94e920fa30c1df3b963ce17e86aefa7177a66db23212f404e789f6db6,train,external_test;train;validation,False
40100717892,5484714738,c627707e90f1d48cc87d91b8f0aedfa9908f12800cdc25065c939cacac4b2d4a,1131b233b16ea87dfaf4ad7ffab836a73168b819f4278fe06d2d895cec8df877,train,external_test;train;validation,False
40100717892,17154850777,20265911d2e6cbbef57de7123be9718eb6066cf7d39063e62dfb85d9cf603455,12acdc03b7a0357a62a7c3b1b4a07bb03f948b751e351839d2616675671c627c,train,external_test;train;validation,False
40100717892,7244564283,1610f4f5494a023e68b745d4f6ceff997f75e0de10a8011404790810949018fc,1446e9734a38b1f5a06181265c260e482a1c9cfe9b50cc2d7a7de71525edd335,train,external_test;train;validation,False
40100717892,70054942370,0edabafa6ef4ffd43ce83a2fc29f58bfbd08a766f9922c73b08f632646739f53,15a034e27dd2369edf2e5859fc6b3605eda0bcb3fa57b9d39b3ea4a601390eee,train,external_test;train;validation,False
